Sample Size:	145.0	90.0	60.0	109.0	72.0	113.0	215.0	170.0	107.0	86.0	91.0	154.0	120.0	197.0	205.0	242.0	180.0	267.0	270.0	174.0	200.0	55.0	36.0	31.0	26.0	15.0	19.0	62.0	38.0	40.0	60.0	71.0	102.0	149.0	124.0	223.0	143.0	174.0	157.0	196.0	134.0	147.0	114.0	110.0	92.0	53.0	112.0	93.0	

Snow Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063694	0.0102041	0.0223881	0.0	0.0	0.0090909	0.0	0.0	0.0446429	0.0	
Brant	0.1310345	0.1	0.1166667	0.1559633	0.1944444	0.1681416	0.3116279	0.6882353	0.4205607	0.0465116	0.0659341	0.0584416	0.0416667	0.106599	0.0439024	0.0247934	0.0277778	0.0411985	0.0185185	0.0114943	0.07	0.0	0.0277778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0229885	0.0127389	0.0255102	0.0597015	0.1292517	0.2105263	0.0363636	0.0108696	0.0566038	0.0535714	0.0860215	
Cackling Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.012987	0.0083333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	
Canada Goose	0.4413793	0.4	0.3	0.4954128	0.5	0.5221239	0.572093	0.8529412	0.6635514	0.4069767	0.3956044	0.5194805	0.4166667	0.4467005	0.5317073	0.6404959	0.6277778	0.5131086	0.537037	0.5574713	0.875	0.5636364	0.2222222	0.3225806	0.4230769	0.1333333	0.1578947	0.2580645	0.3947368	0.325	0.3833333	0.3239437	0.3431373	0.261745	0.2177419	0.2959641	0.2937063	0.2241379	0.2484076	0.25	0.3731343	0.4013605	0.3333333	0.3363636	0.4347826	0.3018868	0.25	0.4623656	
goose sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0116279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mute Swan	0.0482759	0.0555556	0.0333333	0.0091743	0.0	0.0884956	0.0465116	0.0058824	0.0186916	0.0015	0.021978	0.0519481	0.0333333	0.0304569	0.004878	0.0	0.0	0.011236	0.0074074	0.0057471	0.0	0.0	0.0	0.0322581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0140845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0108696	0.0	0.0267857	0.0	
Wood Duck	0.2068966	0.2444444	0.1833333	0.1926606	0.2361111	0.0973451	0.0930233	0.1176471	0.1401869	0.1395349	0.0659341	0.1428571	0.225	0.142132	0.0341463	0.0206612	0.0055556	0.0337079	0.0037037	0.0402299	0.015	0.0181818	0.0	0.0	0.0	0.0666667	0.0526316	0.0322581	0.1052632	0.1	0.0666667	0.084507	0.1078431	0.0939597	0.0241935	0.0403587	0.0699301	0.0689655	0.0573248	0.1734694	0.0970149	0.0680272	0.1842105	0.1	0.1304348	0.0943396	0.1160714	0.2043011	
Blue-winged Teal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0195122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0166667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0254777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shoveler	0.3034483	0.3666667	0.2833333	0.3211009	0.2777778	0.2920354	0.1209302	0.1470588	0.2056075	0.3023256	0.1758242	0.2792208	0.1666667	0.1015228	0.195122	0.0909091	0.0	0.0037453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0098039	0.0201342	0.0	0.0358744	0.0629371	0.0977011	0.1783439	0.0969388	0.141791	0.0952381	0.1929825	0.2909091	0.4565217	0.4339623	0.2053571	0.3548387	
Gadwall	0.2689655	0.2555556	0.15	0.1651376	0.1666667	0.1327434	0.2930233	0.7294118	0.3364486	0.0813953	0.0549451	0.0714286	0.125	0.142132	0.1463415	0.0867769	0.0666667	0.0599251	0.0259259	0.0804598	0.005	0.0015	0.0555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0333333	0.056338	0.0392157	0.0671141	0.0806452	0.0672646	0.1398601	0.1149425	0.1910828	0.2142857	0.1865672	0.1836735	0.1491228	0.0545455	0.1195652	0.1509434	0.125	0.0752688	
American Wigeon	0.0068966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mallard	0.5931034	0.6	0.6666667	0.4954128	0.5416667	0.6106195	0.5953488	0.8529412	0.6915888	0.4883721	0.3956044	0.5324675	0.525	0.5583756	0.6292683	0.7272727	0.7277778	0.6329588	0.6407407	0.6609195	0.905	0.8	0.6388889	0.6451613	0.6923077	0.3333333	0.5263158	0.2419355	0.4210526	0.475	0.5333333	0.4225352	0.4215686	0.4228188	0.4596774	0.426009	0.4755245	0.4482759	0.4140127	0.4438776	0.4626866	0.5646259	0.6754386	0.4181818	0.576087	0.5283019	0.3392857	0.516129	
Mallard (Domestic type)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063694	0.0	0.0	0.0	0.0087719	0.0	0.0108696	0.0	0.0	0.0	
American Black Duck	0.1931034	0.2111111	0.1	0.146789	0.25	0.2035398	0.3813953	0.6941176	0.411215	0.0465116	0.0549451	0.0064935	0.0166667	0.0406091	0.004878	0.0165289	0.0111111	0.011236	0.0037037	0.0172414	0.715	0.4181818	0.0277778	0.0322581	0.0384615	0.0	0.0	0.0645161	0.0526316	0.05	0.0833333	0.1408451	0.0294118	0.0067114	0.0403226	0.0224215	0.1048951	0.0172414	0.044586	0.0714286	0.0746269	0.2244898	0.2894737	0.1272727	0.1195652	0.1132075	0.1696429	0.2258065	
Mallard x American Black Duck (hybrid)	0.0344828	0.0111111	0.0333333	0.0091743	0.0	0.0265487	0.0093023	0.0235294	0.0093458	0.0	0.032967	0.0	0.0083333	0.0152284	0.0146341	0.0041322	0.0111111	0.0187266	0.0037037	0.0229885	0.0	0.0	0.0277778	0.0645161	0.0384615	0.0	0.0526316	0.0322581	0.1052632	0.05	0.1833333	0.0985915	0.0294118	0.0402685	0.0322581	0.0044843	0.0	0.0057471	0.0191083	0.0357143	0.0149254	0.0068027	0.0175439	0.0181818	0.0217391	0.0188679	0.0357143	0.1075269	
Northern Pintail	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0561224	0.0597015	0.0	0.0789474	0.1090909	0.1521739	0.0	0.0089286	0.0	
Green-winged Teal	0.0068966	0.0	0.0	0.0091743	0.0	0.0	0.0	0.0058824	0.0	0.0581395	0.021978	0.0064935	0.0	0.0152284	0.004878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0294118	0.0	0.0	0.0	0.041958	0.0057471	0.0382166	0.0	0.0	0.0	0.0	0.0272727	0.0	0.0	0.0267857	0.0	
Canvasback	0.0	0.0111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	
Redhead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	
Ring-necked Duck	0.0551724	0.0	0.0166667	0.0	0.0	0.0088496	0.0	0.0058824	0.0	0.0	0.043956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0136054	0.1315789	0.0909091	0.2608696	0.1320755	0.0625	0.1182796	
Greater Scaup	0.0	0.0	0.0	0.0091743	0.0	0.0	0.0186047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lesser Scaup	0.0	0.0	0.0166667	0.0458716	0.0138889	0.0	0.0232558	0.0	0.0093458	0.0	0.0	0.0064935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005102	0.0	0.0	0.0	0.0	0.0	0.0	0.0267857	0.0	
Greater/Lesser Scaup	0.0	0.0	0.0166667	0.0091743	0.0	0.0176991	0.0	0.0	0.0	0.0	0.010989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0089286	0.0	
Black Scoter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Long-tailed Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0046512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0074627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bufflehead	0.3655172	0.3555556	0.35	0.2568807	0.3194444	0.2035398	0.4790698	0.6764706	0.5420561	0.2093023	0.1538462	0.2337662	0.2333333	0.1725888	0.0731707	0.0330579	0.0055556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0153061	0.119403	0.0408163	0.1754386	0.2363636	0.2717391	0.2830189	0.2142857	0.172043	
