Sample Size:	272.0	245.0	203.0	281.0	218.0	164.0	212.0	207.0	172.0	162.0	235.0	270.0	321.0	430.0	385.0	707.0	649.0	594.0	557.0	345.0	182.0	132.0	96.0	131.0	106.0	66.0	78.0	143.0	82.0	109.0	109.0	191.0	249.0	317.0	228.0	372.0	261.0	197.0	252.0	240.0	177.0	166.0	177.0	306.0	179.0	138.0	177.0	131.0	
Snow Goose	0.0	0.0	0.0	0.0106762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0050761	0.0039683	0.0	0.0056497	0.0060241	0.0	0.0	0.0055866	0.1014493	0.0338983	0.0	
Brant	0.0514706	0.0408163	0.0344828	0.0640569	0.0642202	0.0182927	0.0660377	0.057971	0.0581395	0.0308642	0.0297872	0.037037	0.0373832	0.0093023	0.0363636	0.0381895	0.0431433	0.0286195	0.0233393	0.0115942	0.0	0.0	0.0	0.0	0.0	0.0	0.0128205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038314	0.035533	0.0357143	0.0375	0.039548	0.0361446	0.0621469	0.0196078	0.0111732	0.0652174	0.0338983	0.1068702	
Cackling Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	
Canada Goose	0.4080882	0.3673469	0.364532	0.4341637	0.5	0.4268293	0.5235849	0.4009662	0.4360465	0.4320988	0.4340426	0.4814815	0.4361371	0.4069767	0.4779221	0.4384724	0.4191063	0.4191919	0.4883303	0.4115942	0.521978	0.5075758	0.46875	0.4045802	0.3584906	0.3484848	0.3333333	0.3846154	0.3170732	0.4036697	0.4036697	0.2827225	0.2690763	0.2208202	0.2149123	0.2715054	0.1954023	0.2588832	0.3174603	0.2916667	0.220339	0.2831325	0.3502825	0.3039216	0.3798883	0.5362319	0.4745763	0.4885496	
Cackling/Canada Goose	0.0	0.0040816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065359	0.0	0.0144928	0.0056497	0.0	
goose sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056497	0.003268	0.0	0.0144928	0.0169492	0.0	
Mute Swan	0.0	0.0122449	0.0147783	0.0071174	0.0	0.0	0.004717	0.0	0.0	0.0	0.0015	0.0074074	0.0031153	0.0	0.0	0.0	0.0015408	0.0016835	0.0	0.0	0.0	0.0	0.0104167	0.0076336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026882	0.0038314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0169492	0.0	
Tundra Swan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003268	0.0	0.0	0.0	0.0	
swan sp.	0.0	0.0040816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
