Sample Size:	552.0	407.0	483.0	604.0	423.0	518.0	415.0	436.0	456.0	570.0	421.0	764.0	683.0	701.0	804.0	1337.0	1351.0	1354.0	1110.0	769.0	297.0	270.0	221.0	255.0	198.0	207.0	243.0	314.0	243.0	216.0	327.0	512.0	461.0	609.0	551.0	734.0	654.0	617.0	565.0	718.0	525.0	457.0	339.0	480.0	371.0	349.0	324.0	450.0	
Snow Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016207	0.0070796	0.005571	0.0	0.0	0.0029499	0.0083333	0.0	0.0	0.0	0.0066667	
Greater White-fronted Goose	0.067029	0.002457	0.2008282	0.0413907	0.0307329	0.003861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Brant	0.0996377	0.0835381	0.0455487	0.0794702	0.0520095	0.0598456	0.0771084	0.1009174	0.122807	0.0649123	0.0760095	0.0759162	0.0322108	0.0456491	0.0621891	0.0344054	0.0370096	0.0420975	0.0315315	0.029909	0.0	0.0074074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013624	0.0030581	0.0016207	0.0548673	0.0334262	0.0761905	0.0371991	0.0353982	0.08125	0.0592992	0.1060172	0.0771605	0.0955556	
Cackling Goose	0.0	0.0	0.0	0.0	0.0	0.0019305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00625	0.0	0.0	0.0	0.0	
Canada Goose	0.4673913	0.4004914	0.4968944	0.3890728	0.4562648	0.3764479	0.4024096	0.3876147	0.4451754	0.5070175	0.4418052	0.4581152	0.4860908	0.4522111	0.4452736	0.3979058	0.4285714	0.4121123	0.381982	0.4044213	0.3569024	0.3925926	0.2669683	0.3215686	0.2373737	0.2560386	0.3251029	0.3917197	0.3415638	0.3333333	0.3425076	0.3242188	0.340564	0.3366174	0.2722323	0.3297003	0.2844037	0.3419773	0.4070796	0.2938719	0.3142857	0.3172867	0.2949853	0.4354167	0.361186	0.3954155	0.3703704	0.4511111	
Cackling/Canada Goose	0.0018116	0.0	0.0	0.0	0.0023641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015291	0.0	0.0	0.0015	0.0	0.0	0.0029499	0.0015	0.0	0.0	0.0030864	0.0	
Branta sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017699	0.0	0.0	0.0	0.0	0.0	0.0	0.0057307	0.0	0.0	
goose sp.	0.0018116	0.002457	0.0	0.0	0.0	0.0019305	0.0015	0.0	0.002193	0.0017544	0.0	0.0015	0.0014641	0.0015	0.0012438	7.479E-4	0.0022206	7.386E-4	0.0018018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019531	0.0	0.0	0.0018149	0.0	0.0	0.0016207	0.0088496	0.0027855	0.0	0.0	0.0	0.00625	0.0	0.0	0.0030864	0.0022222	
Mute Swan	0.0	0.0	0.0	0.013245	0.0212766	0.0810811	0.1180723	0.0045872	0.004386	0.0	0.0047506	0.0013089	0.0	0.0014265	0.0	0.0	0.0014804	7.386E-4	0.0	0.0	0.0	0.0	0.0090498	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0019531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027855	0.0019048	0.0	0.0029499	0.0	0.0	0.0	0.0	0.0	
