Sample Size:	53.0	39.0	47.0	38.0	40.0	40.0	37.0	45.0	21.0	26.0	35.0	50.0	88.0	104.0	122.0	208.0	185.0	157.0	91.0	107.0	31.0	21.0	35.0	34.0	17.0	14.0	8.0	15.0	12.0	19.0	24.0	83.0	38.0	60.0	80.0	89.0	156.0	89.0	68.0	180.0	44.0	72.0	85.0	85.0	21.0	78.0	53.0	79.0	
Snow Goose	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.047619	0.0384615	0.0571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0128205	0.0	0.0147059	0.0611111	0.0	0.0	0.0117647	0.0	0.0	0.0	0.0377358	0.0	
Brant	0.0943396	0.025641	0.106383	0.1842105	0.1	0.1	0.0810811	0.1111111	0.1428571	0.1923077	0.1428571	0.06	0.0227273	0.0192308	0.0409836	0.0015	0.0054054	0.0063694	0.032967	0.0373832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0064103	0.0	0.0	0.0222222	0.0015	0.0416667	0.0117647	0.0470588	0.047619	0.025641	0.0188679	0.0506329	
Canada Goose	0.3207547	0.2307692	0.212766	0.3947368	0.125	0.075	0.3513514	0.2888889	0.4761905	0.6538462	0.5714286	0.48	0.4659091	0.4519231	0.4016393	0.3509615	0.4648649	0.4458599	0.4175824	0.4579439	0.516129	0.6190476	0.4285714	0.6176471	0.5294118	0.1428571	0.5	0.4666667	0.3333333	0.1578947	0.1666667	0.1807229	0.1315789	0.0833333	0.0875	0.1910112	0.2692308	0.2921348	0.2794118	0.3555556	0.1363636	0.1527778	0.1647059	0.2352941	0.2857143	0.1282051	0.3207547	0.3417722	
Mute Swan	0.0754717	0.025641	0.0425532	0.1052632	0.025	0.05	0.027027	0.0222222	0.0952381	0.0769231	0.0285714	0.0	0.0	0.0	0.0	0.0	0.0054054	0.0015	0.0	0.0	0.0322581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wood Duck	0.0566038	0.025641	0.0638298	0.0526316	0.125	0.1	0.1351351	0.0888889	0.0	0.0	0.0285714	0.02	0.125	0.1057692	0.0491803	0.1586538	0.2378378	0.1592357	0.032967	0.1308411	0.0645161	0.0	0.0857143	0.0882353	0.0	0.0714286	0.0	0.0666667	0.0	0.1578947	0.0416667	0.0361446	0.0	0.0	0.0125	0.0	0.025641	0.0561798	0.0882353	0.0555556	0.0454545	0.0555556	0.0	0.0117647	0.1428571	0.0384615	0.0566038	0.0015	
Blue-winged Teal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shoveler	0.2264151	0.0	0.0212766	0.0	0.05	0.05	0.1891892	0.1333333	0.0952381	0.2307692	0.2	0.12	0.1363636	0.1634615	0.2131148	0.0384615	0.0702703	0.0127389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011236	0.0	0.0224719	0.0882353	0.0888889	0.3636364	0.125	0.1058824	0.2470588	0.4285714	0.1282051	0.0754717	0.2151899	
Gadwall	0.1698113	0.0512821	0.0851064	0.1578947	0.05	0.075	0.1351351	0.0888889	0.0952381	0.1923077	0.1428571	0.02	0.0568182	0.0769231	0.0655738	0.0192308	0.0540541	0.0636943	0.032967	0.046729	0.0015	0.0	0.0571429	0.0882353	0.0588235	0.0714286	0.0	0.0666667	0.0	0.0	0.0	0.0120482	0.0526316	0.0333333	0.1375	0.2134831	0.0769231	0.1460674	0.25	0.1888889	0.3863636	0.0972222	0.1058824	0.2470588	0.3809524	0.0897436	0.1509434	0.1139241	
American Wigeon	0.0188679	0.0	0.0	0.0263158	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0224719	0.1029412	0.0055556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
