Sample Size:	6.0	5.0	4.0	4.0	4.0	4.0	3.0	2.0	4.0	4.0	2.0	11.0	7.0	11.0	13.0	18.0	19.0	20.0	14.0	14.0	9.0	8.0	4.0	2.0	5.0	6.0	5.0	6.0	11.0	15.0	6.0	6.0	7.0	8.0	9.0	13.0	12.0	15.0	3.0	14.0	6.0	1.0	1.0	4.0	1.0	3.0	6.0	9.0	
Snow Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0015	0.0	0.0	0.0	
Brant	0.0	0.0	0.0	0.0	0.25	0.5	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0015	0.0	
Canada Goose	0.6666667	0.8	0.75	1.0	0.5	0.5	0.3333333	1.0	0.75	0.75	1.0	0.8181818	0.8571429	0.8181818	1.0	0.6111111	0.6315789	0.35	0.5714286	0.5	0.2222222	0.75	0.75	1.0	0.4	0.6666667	1.0	0.8333333	0.6363636	0.5333333	0.5	0.6666667	0.5714286	0.625	0.8888889	0.6923077	0.75	0.7333333	0.0	0.5	0.1666667	0.0	0.0015	0.5	1.0	0.3333333	0.5	0.3333333	
Mute Swan	0.0	0.2	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333	0.3333333	0.0	0.2857143	0.1666667	0.0	0.0	0.0015	1.0	0.3333333	0.1666667	0.1111111	
Wood Duck	0.0	0.0	0.25	0.0	0.0	0.0	0.0015	0.0015	0.5	0.5	0.5	0.0909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111	0.0769231	0.0	0.0	0.0	0.4285714	0.1666667	0.0	0.0	0.0	1.0	0.0	0.0	0.1111111	
Northern Shoveler	0.3333333	0.6	0.5	0.25	0.25	0.0	0.0015	1.0	0.5	0.75	1.0	0.3636364	0.5714286	0.2727273	0.3846154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333	0.1428571	0.375	0.4444444	0.4615385	0.4166667	0.5333333	0.3333333	0.5714286	0.1666667	0.0	0.0	0.25	1.0	0.6666667	0.3333333	0.3333333	
Gadwall	0.1666667	0.2	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.5	0.1818182	0.1428571	0.0015	0.0769231	0.1111111	0.0526316	0.0015	0.0714286	0.0	0.1111111	0.25	0.5	1.0	0.4	0.8333333	1.0	1.0	0.2727273	0.3333333	0.5	0.8333333	0.1428571	0.375	0.6666667	0.5384615	0.25	0.3333333	0.0	0.1428571	0.1666667	0.0	0.0	0.25	1.0	0.3333333	0.3333333	0.3333333	
Mallard	0.6666667	0.8	0.75	1.0	0.5	0.5	0.3333333	1.0	1.0	0.75	1.0	0.8181818	0.8571429	0.8181818	0.9230769	0.6111111	0.8421053	0.6	0.6428571	0.5714286	0.3333333	0.75	0.75	1.0	0.6	1.0	1.0	1.0	0.8181818	0.9333333	0.8333333	1.0	0.7142857	0.875	0.7777778	0.8461538	0.75	0.8	0.3333333	0.7142857	0.1666667	0.0	0.0	0.75	1.0	0.6666667	0.6666667	0.5555556	
American Black Duck	0.3333333	0.0015	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.0015	0.0	0.0	0.0	0.0555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1666667	0.0	0.0	0.125	0.3333333	0.3076923	0.3333333	0.3333333	0.0	0.4285714	0.1666667	0.0	0.0	0.0015	1.0	0.0015	0.0	0.0	
