Sample Size:	7.0	9.0	5.0	54.0	12.0	8.0	11.0	10.0	12.0	11.0	4.0	40.0	11.0	22.0	17.0	27.0	29.0	30.0	24.0	30.0	12.0	6.0	5.0	12.0	15.0	4.0	3.0	4.0	4.0	3.0	4.0	12.0	13.0	18.0	15.0	16.0	26.0	20.0	16.0	14.0	5.0	19.0	8.0	9.0	5.0	9.0	6.0	17.0	
Snow Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1153846	0.0	0.0625	0.1428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Brant	0.0	0.1111111	0.0	0.0	0.0	0.0	0.0	0.1	0.0833333	0.0	0.0	0.0015	0.0	0.1363636	0.0588235	0.037037	0.0	0.1333333	0.125	0.0333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0769231	0.0	0.0625	0.1428571	0.0	0.0	0.125	0.0	0.4	0.1111111	0.0	0.1176471	
Canada Goose	0.1428571	0.6666667	0.2	0.0740741	0.5	0.25	0.4545455	0.4	0.4166667	0.4545455	0.0	0.5	0.1818182	0.5454545	0.6470588	0.5555556	0.3103448	0.4	0.625	0.5666667	0.3333333	0.5	0.2	0.25	0.4	0.25	0.0	0.75	0.75	0.3333333	0.5	0.5	0.1538462	0.3888889	0.2	0.25	0.4230769	0.3	0.25	0.4285714	0.8	0.1052632	0.125	0.4444444	0.8	0.8888889	0.6666667	0.8235294	
Mute Swan	0.0	0.1111111	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.2727273	0.0	0.0	0.0	0.0	0.0	0.0740741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333	0.0769231	0.0555556	0.0	0.0	0.0384615	0.0	0.0	0.0714286	0.2	0.0	0.0	0.1111111	0.4	0.3333333	0.0	0.1176471	
Wood Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0909091	0.1	0.0833333	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0333333	0.0	0.0	0.0	0.0	0.0666667	0.25	0.0	0.0	0.0	0.3333333	0.0	0.0	0.0	0.1111111	0.0	0.0	0.0384615	0.1	0.0625	0.2142857	0.0	0.0	0.0	0.1111111	0.4	0.2222222	0.1666667	0.1176471	
Blue-winged Teal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shoveler	0.2857143	0.6666667	0.0015	0.0	0.4166667	0.125	0.1818182	0.2	0.25	0.1818182	0.0015	0.375	0.0015	0.2727273	0.1176471	0.1111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333	0.0	0.0555556	0.0	0.0	0.0384615	0.05	0.0	0.3571429	0.2	0.0526316	0.375	0.4444444	0.4	0.4444444	0.3333333	0.4117647	
Gadwall	0.0	0.2222222	0.0	0.0	0.0	0.0	0.1818182	0.1	0.0833333	0.0	0.0	0.0	0.0	0.0	0.2352941	0.0	0.0344828	0.1333333	0.125	0.1666667	0.0	0.1666667	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0015	0.0	0.0015	0.1538462	0.0555556	0.4666667	0.25	0.2692308	0.35	0.25	0.3571429	0.4	0.0	0.125	0.3333333	0.4	0.4444444	0.1666667	0.2941176	
American Wigeon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0714286	0.0	0.0	0.0	0.0	0.0	0.1111111	0.0	0.0	
Mallard	0.4285714	0.8888889	0.8	0.0740741	0.5	0.25	0.4545455	0.3	0.5833333	0.6363636	0.0015	0.675	0.3636364	0.6363636	0.5882353	0.6666667	0.5862069	0.6666667	0.8333333	0.7	0.5833333	0.6666667	1.0	0.75	0.8666667	1.0	0.0	0.5	0.75	0.6666667	0.5	0.4166667	0.6923077	0.6111111	0.6666667	0.5625	0.6923077	0.6	0.4375	0.8571429	0.8	0.4210526	0.375	0.7777778	0.6	1.0	0.5	0.8823529	
Mallard (Domestic type)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Black Duck	0.1428571	0.6666667	0.2	0.0185185	0.1666667	0.125	0.1818182	0.2	0.0	0.0909091	0.0	0.05	0.0909091	0.0909091	0.1176471	0.0	0.0	0.0	0.0416667	0.0666667	0.0833333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333	0.0	0.0555556	0.0	0.0625	0.0769231	0.05	0.0	0.0	0.2	0.0	0.25	0.4444444	0.4	0.5555556	0.5	0.4117647	
Mallard x American Black Duck (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0714286	0.0	0.0	0.0	0.0	0.2	0.1111111	0.0	0.0588235	
Northern Pintail	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Green-winged Teal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0384615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canvasback	0.0	0.1111111	0.2	0.0185185	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ring-necked Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
