Sample Size:	7.0	6.0	9.0	6.0	9.0	10.0	4.0	4.0	8.0	5.0	17.0	28.0	13.0	32.0	38.0	63.0	43.0	62.0	29.0	28.0	11.0	9.0	15.0	5.0	16.0	11.0	3.0	4.0	7.0	5.0	4.0	33.0	19.0	23.0	28.0	28.0	26.0	20.0	22.0	18.0	57.0	7.0	13.0	10.0	10.0	6.0	10.0	16.0	
Snow Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0909091	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
Brant	0.1428571	0.0	0.0015	0.0	0.1111111	0.2	0.0015	0.25	0.25	0.4	0.1764706	0.0	0.0769231	0.125	0.0526316	0.1269841	0.0930233	0.0483871	0.0344828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.2727273	0.0	0.0	0.0015	0.0	0.2	0.1	0.0015	0.0	0.0625	
Canada Goose	0.5714286	0.5	0.5555556	0.6666667	0.4444444	0.3	0.75	0.75	0.625	0.4	0.7058824	0.5714286	0.6153846	0.5625	0.2894737	0.4920635	0.4418605	0.4032258	0.4827586	0.75	0.5454545	0.6666667	0.3333333	0.4	0.1875	0.3636364	0.3333333	0.25	0.4285714	0.4	0.0	0.3636364	0.2105263	0.1304348	0.4642857	0.5357143	0.5384615	0.55	0.6363636	0.2222222	0.122807	0.5714286	0.2307692	0.4	0.3	0.5	0.5	0.25	
Mute Swan	0.1428571	0.1666667	0.1111111	0.0	0.0	0.0015	0.0	0.25	0.0	0.2	0.1176471	0.0	0.0	0.0	0.0	0.031746	0.0232558	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0434783	0.0	0.0	0.0384615	0.05	0.0	0.0	0.0175439	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	
Wood Duck	0.1428571	0.0	0.1111111	0.0	0.1111111	0.1	0.0015	0.0	0.125	0.0015	0.0588235	0.0357143	0.0769231	0.0	0.0	0.015873	0.0930233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1071429	0.3461538	0.2	0.0909091	0.0555556	0.122807	0.1428571	0.0769231	0.0	0.0	0.0	0.2	0.0	
Mandarin Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-winged Teal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0357143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shoveler	0.2857143	0.0	0.0	0.1666667	0.1111111	0.0	0.25	0.0	0.0015	0.2	0.1764706	0.3214286	0.2307692	0.09375	0.0526316	0.031746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0384615	0.05	0.0454545	0.1666667	0.1052632	0.1428571	0.1538462	0.4	0.3	0.3333333	0.2	0.1875	
Gadwall	0.1428571	0.1666667	0.0	0.1666667	0.1111111	0.0	0.0	0.25	0.0	0.2	0.0588235	0.0	0.1538462	0.03125	0.0263158	0.0634921	0.0465116	0.1129032	0.1034483	0.0357143	0.0	0.1111111	0.0666667	0.0	0.125	0.0	0.0	0.0	0.1428571	0.0	0.0	0.030303	0.0526316	0.173913	0.2857143	0.3571429	0.6538462	0.35	0.4090909	0.1666667	0.0701754	0.2857143	0.0769231	0.2	0.2	0.0	0.1	0.25	
Mallard	0.5714286	0.5	0.5555556	0.5	0.5555556	0.6	0.75	0.75	0.75	0.4	0.6470588	0.7142857	0.8461538	0.5625	0.4736842	0.6666667	0.6976744	0.5967742	0.6896552	0.8571429	0.8181818	0.7777778	0.5333333	0.6	0.5625	0.7272727	0.3333333	0.5	0.8571429	0.4	0.25	0.6363636	0.5263158	0.5217391	0.75	0.6785714	0.7307692	0.7	0.5909091	0.4444444	0.2280702	0.7142857	0.3846154	0.6	0.6	0.5	0.5	0.5	
Mallard (Domestic type)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	
